credit_score,age,tenure_years,balance_usd,num_products,has_cr_card,is_active_member,estimated_salary_usd,monthly_spend_usd,transactions_last_month,mobile_app_usage_min_per_day,campaigns_responded,geography,gender,churn
380,30,0,13352.4,8,0,0,74806.15,118.94,57,68,9,Spain,Male,0
706,18,12,3615.46,5,1,0,22260.2,656.12,25,72,5,France,Female,1
677,22,3,45013.69,3,0,1,25117.37,695.93,3,74,0,Spain,Female,0
643,34,3,15195.66,3,0,0,102827.97,1250.71,6,10,3,Germany,Male,1
555,22,4,37193.59,3,0,0,31691.03,881.03,15,8,3,Germany,Female,0
596,21,4,8666.66,2,1,0,75313.42,210.35,9,106,11,France,Female,0
637,18,0,44918.76,5,1,1,41313.25,53.99,7,59,6,Germany,Female,0
626,23,2,13930.9,4,1,1,32468.62,498.47,12,36,7,Spain,Female,0
508,19,2,1398.27,2,1,1,21097.91,250.16,5,31,4,Germany,Female,1
608,18,6,16920.36,7,0,1,38062.34,215.22,9,37,3,France,Female,0
505,19,3,24356.69,8,0,0,39147.32,112.72,58,29,6,Germany,Female,0
533,18,14,10003.92,5,0,0,27788.87,161.12,51,105,4,France,Female,0
528,18,8,5669.78,5,0,0,53343.18,495.55,56,27,3,Spain,Female,0
782,30,7,10438.79,2,0,0,56401.9,14.25,6,16,1,Spain,Male,0
802,28,11,25764.2,4,0,0,33817.01,491.51,1,49,3,France,Female,0
664,21,10,24702.74,2,0,0,76354.06,135.33,1,54,1,France,Female,1
533,37,2,24027.68,3,1,0,50200.8,2.9,6,70,4,Spain,Male,1
658,32,0,32328.46,6,0,0,47877.78,63.06,5,46,9,France,Male,1
478,18,11,832.22,5,0,1,69300.69,116.92,14,63,0,Spain,Female,1
710,34,6,20056.04,4,0,0,43829.65,218.1,4,4,13,France,Male,1
635,18,9,32852.18,1,0,0,98072.38,441.66,10,21,7,Germany,Female,0
610,19,1,13499.3,5,1,1,17078.75,442.38,15,17,9,France,Female,0
654,24,6,11622.55,7,0,1,53638.23,411.69,3,44,4,France,Female,0
663,24,2,17940.79,3,0,1,62462.5,368.02,5,10,3,France,Female,0
716,20,5,22376.59,1,0,0,22211.24,361.18,0,10,4,France,Female,0
746,18,2,31391.17,5,0,1,45439.82,753.92,13,59,7,Germany,Female,0
512,18,9,17960.97,1,0,0,21239.41,422.72,36,43,1,Germany,Female,0
592,48,14,12361.97,6,0,0,84658.18,37.96,36,39,2,France,Male,1
514,18,17,19116.73,8,0,1,27396.07,38.23,5,6,1,Germany,Female,0
705,41,10,19519.45,2,0,1,86868.34,201.43,7,8,14,France,Male,1
683,45,4,14569.06,5,0,0,28571.03,80.88,28,5,4,Spain,Male,1
496,30,15,2510.53,1,0,1,44111.96,173.76,4,59,5,France,Female,0
776,18,21,799.33,4,1,0,75356.05,74.74,4,82,2,Spain,Female,1
669,34,3,28102.03,1,0,0,27059.11,799.11,15,4,7,Spain,Male,1
520,34,11,19361.39,5,0,1,36690.68,181.43,5,66,4,Spain,Male,1
536,28,4,14527.36,6,0,1,41775.48,668.19,29,12,1,France,Female,0
453,24,10,26576.92,3,0,1,46921.8,613.47,34,9,5,Germany,Female,1
698,23,2,14754.82,4,0,1,15037.54,691.22,10,96,3,Germany,Female,0
548,18,2,32831.6,3,0,1,58545.94,554.6,14,5,1,France,Female,1
646,31,4,4182.76,3,0,1,19109.05,811.89,5,2,3,Germany,Male,0
663,24,2,9445.24,3,0,1,67828.58,674.41,1,101,1,France,Female,0
660,34,4,12024.58,4,0,0,46501.75,332.87,9,45,6,France,Male,1
653,33,2,56687.89,4,0,0,34384.54,162.87,8,19,13,France,Male,1
580,23,2,6212.13,1,0,0,34552.96,104.71,19,39,7,Spain,Female,1
510,27,3,31335.73,7,0,1,42486.92,63.27,39,55,3,Germany,Female,0
469,34,1,3847.84,3,0,0,52390.44,928.89,6,50,1,Spain,Male,0
574,19,7,3967.48,3,1,0,41500.97,412.48,5,134,2,Spain,Female,1
667,23,0,16987.52,7,0,0,40039.76,199.33,2,21,6,Spain,Female,1
772,25,7,13475.98,1,0,0,25814.99,193.79,2,45,2,Spain,Female,0
598,18,6,4607.21,8,0,0,61011.28,462.87,51,84,2,France,Female,0
452,18,7,288.2,6,0,1,72574.61,632.47,57,14,3,Germany,Female,0
812,47,4,16719.38,4,1,0,66285.38,48.64,29,62,8,France,Male,1
444,27,3,18540.06,5,1,0,38775.75,92.49,19,77,6,France,Female,0
610,18,7,6675.08,7,0,1,44714.6,523.06,0,1,1,France,Female,0
783,19,10,9108.65,1,1,0,18047.64,510.88,3,57,5,Germany,Female,0
565,20,4,15179.13,5,0,0,19595.03,207.33,32,25,0,Germany,Female,0
590,29,2,9399.62,2,0,0,63020.79,11.62,4,6,0,France,Female,1
601,23,1,26378.73,2,1,1,26110.61,176.78,13,73,12,France,Female,0
541,27,5,34058.2,4,0,0,18297.26,529.83,16,58,2,France,Female,0
623,23,6,235.15,3,0,1,66282.05,95.03,4,47,1,Spain,Female,0
558,25,7,25662.7,3,1,0,68174.72,303.17,11,35,6,Germany,Female,0
429,44,23,16185.23,4,0,1,28566.59,538.14,4,2,4,Spain,Male,1
674,26,14,47047.5,3,1,0,43219.85,394.76,4,31,7,Spain,Female,0
537,18,12,28196.12,3,0,0,28938.19,292.12,23,17,0,France,Female,0
725,27,13,2184.81,2,1,0,17162.74,85.5,0,124,2,Spain,Female,1
619,30,5,4556.15,1,0,1,29831.31,512.98,6,1,6,Spain,Female,0
655,21,5,20032.93,1,0,1,49444.79,638.87,16,50,0,France,Female,0
615,19,1,15717.29,5,0,0,49731.14,25.63,14,17,8,France,Female,1
633,25,1,18258.28,1,0,1,36215.01,67.14,8,44,9,Spain,Female,0
587,18,2,4967.12,3,0,1,68168.11,354.4,28,26,9,France,Female,1
763,32,6,8109.46,2,0,0,32442.67,42.85,8,1,3,France,Male,0
540,36,2,12.29,5,0,0,36895.01,400.31,8,132,3,France,Male,0
555,40,6,21034.74,8,0,1,36981.33,633.64,20,70,1,Germany,Male,0
617,25,4,22252.27,4,0,0,30665.21,566.44,8,46,5,Spain,Female,0
550,38,11,2094.33,6,0,1,47114.06,11.46,4,46,11,France,Male,1
732,18,5,4792.02,6,1,0,27834.02,622.32,14,53,3,Spain,Female,0
456,46,8,13024.64,1,0,0,55370.75,529.73,24,4,8,Germany,Male,0
491,35,14,7641.11,1,0,1,90688.64,329.07,21,5,8,France,Male,1
594,26,3,13655.28,2,0,1,18938.12,383.7,14,89,12,France,Female,0
581,58,20,16641.17,7,0,1,71715.08,265.58,43,75,3,Spain,Male,1
511,26,1,13479.12,3,0,0,45587.49,181.88,14,22,1,Germany,Female,0
605,23,5,1855.22,3,0,1,33459.42,282.43,5,103,5,France,Female,0
590,30,5,16141.48,3,0,0,33147.08,547.7,2,93,2,France,Male,1
519,38,3,25560.3,5,0,0,94224.24,249.35,13,32,2,Spain,Male,0
467,25,3,18247.4,2,0,0,29504.05,33.08,17,16,1,Spain,Female,0
588,26,6,10632.16,2,0,0,24661.49,249.63,17,89,5,France,Female,1
759,21,6,6218.43,4,1,0,108013.89,42.85,5,20,0,France,Female,0
557,20,4,12476.84,2,1,0,120689.06,686.17,2,51,6,Germany,Female,0
636,23,8,3753.05,3,0,0,17116.66,237.05,14,32,11,Germany,Female,1
617,23,3,16811.62,6,0,0,50184.6,431.9,6,75,9,Spain,Female,1
659,38,4,12560.36,3,1,0,45579.5,418.41,28,78,15,France,Male,0
750,49,1,17041.2,5,1,0,88371.45,208.94,39,76,4,France,Male,1
591,26,6,10558.15,3,0,1,27080.76,76.52,10,109,7,France,Female,0
644,54,18,14448.29,4,0,1,74327.79,30.98,29,27,2,Germany,Male,1
645,50,10,12030.62,3,0,1,70678.76,658.44,26,72,3,Germany,Male,1
694,18,11,6222.16,3,1,0,74523.01,134.51,12,62,5,Germany,Female,0
484,28,9,20144.58,2,0,1,41444.31,174.8,22,71,5,France,Female,1
690,25,8,33335.51,3,0,0,70669.54,22.26,15,8,14,Germany,Female,1
473,20,3,5943.89,5,0,1,45467.39,439.59,37,77,1,Spain,Female,0
626,20,9,40952.65,3,1,0,20564.26,219.66,20,43,10,Spain,Female,0
538,19,3,12847.28,3,0,1,88420.41,306.62,17,81,5,France,Female,1
674,35,0,12224.38,1,0,0,83301.82,86.27,17,60,5,Spain,Male,0
660,28,3,6944.41,1,1,1,25421.25,456.75,24,71,13,France,Female,0
586,21,1,27661.85,3,0,0,43373.13,224.14,40,42,9,France,Female,1
666,21,3,4841.05,3,0,0,23721.75,398.28,11,9,8,France,Female,0
645,21,3,19329.16,2,0,1,71656.36,143.6,3,48,4,Germany,Female,0
631,19,1,30947.03,5,0,0,54910.29,164.91,13,60,8,Spain,Female,1
732,27,0,21827.6,2,0,1,20611.55,207.24,15,39,4,Spain,Female,0
546,29,3,669.34,3,0,0,67452.99,20.26,4,73,3,France,Female,0
531,28,9,4759.65,1,0,1,23129.68,160.12,7,43,11,Spain,Female,0
555,27,9,20603.51,1,0,0,38108.96,228.05,12,39,7,Germany,Female,0
785,51,3,8419.74,5,1,0,44102.24,105.41,52,20,0,Germany,Male,1
762,33,11,6502.17,5,1,0,19182.78,10.78,33,80,2,France,Male,1
643,39,4,24515.2,3,1,0,32879.55,415.16,2,19,16,Germany,Male,1
534,18,16,32078.45,9,0,1,30399.96,1066.93,12,80,5,France,Female,0
648,18,16,31600.11,2,1,0,38487.5,382.85,34,22,15,Germany,Female,1
653,37,1,34497.44,3,0,0,114632.22,90.25,1,50,11,France,Male,1
487,25,2,36098.62,4,0,0,30863.58,439.53,22,141,1,France,Female,0
615,18,2,36936.23,3,0,1,73745.83,266.37,26,54,4,France,Female,0
578,19,5,14036.81,2,1,1,48620.54,31.9,11,36,3,Spain,Female,1
713,18,6,28611.19,4,0,0,31987.47,582.48,9,58,7,France,Female,0
533,18,12,17909.22,9,0,1,18533.43,88.86,3,88,1,Spain,Female,0
494,18,7,45768.29,6,0,0,44594.04,134.69,44,80,4,France,Female,0
656,18,16,32857.03,2,1,0,15812.99,178.41,37,7,4,France,Female,1
755,18,19,24173.38,2,0,0,33794.7,217.06,26,32,5,France,Female,1
587,37,9,7458.29,2,0,1,63979.9,368.34,17,10,10,France,Male,1
660,24,2,1103.8,5,0,0,126162.39,69.9,14,10,10,France,Female,1
704,24,13,10956.98,3,1,0,53036.25,136.23,28,116,14,France,Female,1
537,37,5,28114.72,6,0,0,48584.23,616.79,13,47,3,France,Male,0
789,18,10,19190.29,4,1,1,36785.17,536.18,1,90,1,Germany,Female,0
566,18,3,12903.7,4,0,1,18314.25,162.06,9,65,12,Germany,Female,0
699,26,3,15159.06,2,0,0,27089.93,311.78,9,143,5,Germany,Female,0
518,18,4,29.68,2,0,0,71578.48,164.01,17,25,3,Spain,Female,0
601,28,0,9105.29,6,0,1,45180.89,506.53,18,51,4,France,Female,0
708,28,10,825.32,5,0,0,17031.85,773.6,2,125,11,France,Female,1
664,35,0,20837.43,4,0,0,32977.08,62.88,7,45,7,France,Male,0
545,18,2,10537.28,5,1,1,47402.35,212.27,0,90,3,France,Female,1
463,19,13,6123.26,1,0,1,54568.81,205.8,20,85,5,Germany,Female,1
567,18,9,16448.57,2,0,0,20278.03,550.05,42,21,10,Spain,Female,1
438,29,15,28848.75,4,0,1,49625.34,73.98,21,60,14,France,Female,0
624,21,5,5277.87,3,0,1,96535.82,377.74,4,11,4,Spain,Female,0
682,23,17,27254.42,1,1,0,49208.09,79.83,21,107,14,Spain,Female,1
408,22,3,49592.97,6,0,0,38868.41,354.14,54,43,10,Germany,Female,0
717,37,7,25298.08,2,1,0,16394.4,442.7,8,24,8,Spain,Male,1
700,25,9,1617.92,4,1,0,19321.12,156.14,16,30,17,Germany,Female,0
590,28,4,17406.19,3,0,1,52610.79,256.8,15,89,9,France,Female,0
436,28,10,11655.34,1,1,1,85813.77,67.26,8,101,0,France,Female,1
648,41,3,5265.71,3,0,0,18418.75,52.26,28,114,4,Germany,Male,1
441,23,11,21001.38,3,0,1,17740.68,230.04,3,2,6,France,Female,1
635,25,10,10806.9,2,1,0,55126.14,31.48,13,28,4,Germany,Female,1
615,32,3,1685.46,6,0,0,72411.61,13.93,7,104,8,France,Male,1
500,28,17,15203.93,3,0,1,20349.6,8.22,24,12,9,Germany,Female,1
601,28,7,27226.63,2,0,1,20381.05,466.28,1,17,4,France,Female,0
481,23,1,12710.04,5,0,0,121993.93,52.09,32,58,1,Spain,Female,0
669,36,0,3557.75,1,0,0,43815.51,164.32,12,36,3,Spain,Male,1
522,18,6,6496.99,3,0,0,57350.5,471.94,43,51,3,Spain,Female,0
587,22,11,10444.44,6,0,1,37232.45,83.54,0,47,2,France,Female,0
615,18,14,21735.21,3,1,0,21992.89,392.57,9,34,7,France,Female,0
654,18,1,18915.15,5,1,1,31117.5,659.98,4,93,4,France,Female,0
760,19,6,652.23,2,0,0,84721.01,157.38,4,7,2,France,Female,0
415,54,22,27080.9,2,0,1,53602.91,50.63,2,107,5,Germany,Male,1
567,30,3,7518.65,1,1,0,32433.16,498.38,15,14,9,Spain,Male,0
656,33,1,4912.62,2,0,0,29778.88,464.47,10,41,8,France,Male,0
599,18,10,14301.15,9,0,1,40306.28,47.55,11,35,3,France,Female,0
609,20,7,27976.7,3,0,0,17530.57,762.9,9,18,3,France,Female,1
560,23,1,2526.66,4,0,0,42182.98,481.98,2,23,1,Germany,Female,1
688,24,5,13648.07,2,1,1,58499.88,494.83,11,12,10,Germany,Female,0
617,28,6,12007.59,1,0,1,67989.05,84.69,2,7,3,Spain,Female,0
606,22,3,30041.23,2,1,1,34166.64,428.8,7,40,8,France,Female,0
604,34,10,853.96,10,0,1,25394.69,580.82,21,48,6,France,Male,1
616,22,10,22501.09,5,0,1,45919.21,634.11,7,71,2,France,Female,0
560,32,4,13599.97,5,1,0,28745.95,465.37,39,57,12,Germany,Male,0
647,30,7,19646.99,2,0,1,97604.66,585.68,4,48,2,Germany,Male,0
615,18,19,13684.64,2,0,0,58204.2,310.79,30,4,11,France,Female,1
547,26,3,31124.77,7,0,1,51865.05,454.23,30,11,3,France,Female,0
425,51,8,15646.57,7,0,0,39224.01,154.41,11,11,2,Spain,Male,0
468,18,5,20797.63,1,1,1,23563.86,339.46,26,148,0,Spain,Female,1
576,18,6,18466.75,4,1,1,57425.33,127.91,3,51,8,Spain,Female,1
677,35,4,12896.28,3,0,0,85011.01,255.86,15,67,9,Spain,Male,0
610,18,8,6223.55,4,1,0,38830.0,57.3,7,2,9,France,Female,0
644,25,5,25570.48,8,0,0,57390.71,53.85,36,36,1,Germany,Female,0
653,35,5,10901.03,3,0,1,58710.12,503.78,3,72,3,France,Male,0
632,18,1,10390.38,5,0,1,45493.26,1.88,11,7,3,Spain,Female,1
627,19,7,25832.93,3,0,0,15441.81,218.49,34,222,7,Spain,Female,1
564,21,5,5794.74,2,1,0,40606.4,463.97,6,63,4,Germany,Female,0
591,18,8,41654.12,8,0,1,72953.97,262.78,5,3,1,France,Female,0
530,18,3,3081.32,3,0,1,33009.81,125.3,47,13,0,Spain,Female,0
533,18,1,9240.69,1,1,1,50193.73,404.11,19,15,1,Spain,Female,1
585,32,2,15514.24,3,0,1,51884.24,235.06,9,11,9,France,Male,0
561,32,2,2932.68,4,0,1,72493.93,142.42,4,17,6,Germany,Male,0
661,30,5,34475.88,4,0,0,29609.16,739.32,2,41,11,France,Female,1
670,37,3,11469.42,5,0,0,40212.02,309.16,16,34,4,Spain,Male,1
606,28,0,29035.78,2,0,0,46808.9,1390.01,23,20,14,France,Female,1
685,18,1,3962.22,6,0,1,88899.2,82.57,6,28,1,Germany,Female,0
575,18,13,14393.58,1,1,0,87298.04,141.01,6,144,2,Spain,Female,0
650,20,4,1044.33,4,0,1,22471.87,492.76,2,10,2,France,Female,0
654,19,5,17549.8,3,1,1,67002.17,184.02,10,101,5,France,Female,0
577,23,7,8905.63,5,0,1,17837.01,459.38,6,3,3,Spain,Female,0
688,29,9,23419.85,1,1,0,90854.53,271.78,4,25,6,Germany,Female,1
610,39,5,9805.69,4,0,0,26767.61,589.22,4,82,10,France,Male,1
521,38,5,6469.47,7,0,1,24809.55,692.35,16,41,2,Spain,Male,0
565,43,13,1123.5,1,0,1,32550.06,215.78,1,34,4,Germany,Male,1
721,18,5,9154.48,4,1,1,68625.19,121.97,10,9,5,Spain,Female,0
598,33,1,29104.08,6,0,0,16397.9,104.19,11,7,3,France,Male,0
707,18,0,2503.54,6,0,0,15641.7,382.97,3,18,1,France,Female,0
740,27,5,983.58,1,0,0,68907.83,358.43,2,45,1,Germany,Female,0
514,37,15,13718.79,6,0,1,85844.78,196.29,15,29,1,Germany,Male,1
589,32,1,3772.9,2,0,0,25636.44,42.54,9,34,8,France,Male,1
507,32,3,645.98,3,0,0,31585.89,37.54,3,44,3,Germany,Male,0
632,19,4,26159.01,2,0,1,61287.99,156.99,8,6,5,Spain,Female,0
504,34,1,7478.78,2,1,0,18352.94,147.91,21,28,7,Germany,Male,0
574,24,4,26789.25,3,0,1,46964.62,95.83,11,47,5,Spain,Female,1
622,56,14,8946.0,4,0,1,32096.88,16.32,39,137,0,Spain,Male,1
598,18,6,5487.82,2,1,0,32242.73,581.06,0,19,8,France,Female,0
552,29,7,35957.08,3,0,0,28829.21,33.03,2,30,5,Germany,Female,0
576,21,11,9024.95,5,1,0,15298.24,195.37,24,30,10,Spain,Female,0
481,29,12,2365.57,4,0,1,39965.43,123.39,1,129,1,Spain,Female,1
545,21,0,3251.81,3,0,1,63242.27,141.09,19,63,4,France,Female,0
603,28,9,10768.04,3,0,1,43454.39,279.33,4,68,1,France,Female,0
572,31,1,15598.51,1,0,0,44582.85,778.33,20,67,11,Spain,Male,1
538,19,4,6443.01,2,0,1,47271.21,54.09,33,48,6,France,Female,1
657,21,11,9739.49,3,1,0,50407.37,197.03,24,17,12,France,Female,0
619,30,2,17837.83,2,1,1,57901.01,71.62,22,16,14,Spain,Female,0
675,27,11,38871.32,4,1,0,52983.24,342.63,21,77,4,Spain,Female,1
500,33,7,25632.11,3,0,1,42616.77,657.67,25,33,7,Germany,Male,1
593,18,8,24701.34,6,0,1,22258.71,144.65,7,13,1,France,Female,0
590,22,9,13197.43,3,0,0,75304.51,775.56,12,33,2,France,Female,0
599,54,20,1637.03,5,0,1,32984.44,767.61,48,25,8,France,Male,1
690,31,1,27087.49,2,0,0,76421.32,71.55,2,12,4,Germany,Male,0
470,38,21,2538.66,7,0,1,50380.41,434.87,12,57,3,Spain,Male,1
724,18,6,2971.65,3,1,1,23933.69,142.66,1,11,5,Spain,Female,0
595,46,10,1331.74,4,0,0,15403.58,136.05,19,21,4,France,Male,1
603,32,3,26454.89,5,0,0,43406.44,42.98,16,132,0,France,Male,1
757,55,3,46675.54,1,1,0,58417.28,660.62,43,10,1,France,Male,1
611,39,4,34857.19,2,1,0,20281.26,70.68,25,37,11,France,Male,0
648,18,5,7096.05,9,1,0,101942.58,112.27,21,56,1,Germany,Female,1
792,29,7,14316.64,4,0,0,62897.94,97.3,0,79,3,Germany,Female,0
534,18,13,13158.6,9,0,1,22634.83,437.0,2,15,1,France,Female,0
505,27,1,34778.17,3,0,1,103483.4,195.53,17,51,0,Germany,Female,0
691,18,3,8511.08,2,1,1,20654.71,77.95,16,36,13,Germany,Female,0
731,21,6,11116.37,4,1,0,22414.82,119.82,11,37,4,Spain,Female,0
648,18,4,5799.29,2,0,1,29003.12,264.44,8,82,9,Germany,Female,0
566,25,2,13381.16,1,0,1,31396.15,280.64,1,26,7,Germany,Female,0
601,18,12,19213.93,1,0,0,37776.48,7.18,16,42,4,France,Female,0
607,33,4,1463.33,4,0,0,48168.9,179.39,5,40,4,France,Male,1
784,18,11,2813.54,2,1,0,59333.41,123.72,9,36,7,Germany,Female,0
533,42,3,11160.78,4,0,0,123871.68,67.49,10,9,3,Spain,Male,1
628,36,4,17821.05,5,0,0,26904.63,784.01,7,44,9,Spain,Male,1
668,18,9,11457.06,4,0,0,34288.45,282.63,20,26,9,Spain,Female,0
523,29,1,8954.86,3,0,1,58936.12,160.65,11,105,2,Spain,Female,0
740,21,5,24919.03,2,0,0,57642.23,920.37,6,13,4,Germany,Female,0
724,28,6,27093.51,3,1,0,35692.78,1.26,10,75,8,Spain,Female,0
569,20,1,23704.25,2,0,1,18561.68,439.32,18,26,5,Spain,Female,1
464,36,4,34720.46,3,0,0,76734.57,907.32,3,28,2,Germany,Male,0
747,18,4,9149.39,6,1,1,93322.16,226.41,1,55,3,Germany,Female,0
639,26,3,5497.83,1,1,1,25469.18,113.32,16,5,11,Germany,Female,0
732,18,3,8532.53,7,0,1,61487.45,127.67,9,17,3,Spain,Female,0
605,18,8,11030.24,5,0,0,16662.65,602.6,32,3,0,France,Female,0
604,30,7,12665.32,1,0,1,43141.7,1007.92,2,57,3,France,Female,0
444,39,19,18728.45,2,0,1,24157.08,703.28,2,5,1,France,Male,1
621,19,5,33260.43,7,1,1,49228.25,35.16,8,88,1,Spain,Female,0
562,25,8,15403.01,2,0,0,50379.11,152.1,3,91,4,Germany,Female,0
557,18,15,11702.45,3,0,0,51355.29,731.88,40,89,1,Germany,Female,0
616,35,7,39394.88,3,0,0,18050.8,197.26,3,49,7,France,Male,1
750,24,7,947.73,2,0,0,38971.16,10.91,2,55,4,Germany,Female,0
517,18,6,9281.84,4,0,1,48467.89,841.0,21,15,1,Spain,Female,1
702,21,6,8535.7,3,1,0,96201.67,893.39,20,33,10,France,Female,0
589,36,5,13511.7,3,0,0,38285.99,168.04,11,93,14,France,Male,1
556,27,11,16869.06,4,0,1,38101.91,411.72,5,67,4,Germany,Female,0
522,36,14,13532.38,6,0,1,76652.03,341.58,12,30,7,Spain,Male,0
506,23,5,22972.56,3,1,0,22372.81,124.98,6,66,4,Germany,Female,0
625,18,6,22513.52,6,1,0,37904.03,366.07,11,46,2,Spain,Female,1
545,28,9,20819.9,6,0,1,26638.3,66.08,10,20,1,France,Female,1
447,34,7,8468.55,4,0,0,40532.84,192.08,13,91,2,France,Male,0
650,18,11,9383.15,2,1,0,49283.84,454.4,11,27,10,France,Female,0
563,19,9,14833.54,3,0,1,30123.94,267.71,4,10,6,Germany,Female,0
679,29,3,27297.43,3,1,1,26737.83,363.25,14,6,12,Spain,Female,0
476,34,5,3320.61,4,0,0,23155.24,668.42,12,98,3,Spain,Male,0
637,36,1,17698.46,4,1,0,59657.94,915.19,15,34,5,Germany,Male,0
594,26,8,32.81,4,0,1,22360.4,202.79,8,82,4,France,Female,0
569,18,6,19031.62,5,0,0,45026.87,65.58,43,107,2,Spain,Female,0
538,30,4,22616.12,5,1,1,68592.62,260.45,15,11,2,France,Female,1
562,27,1,4831.26,5,0,1,90756.21,225.59,17,132,4,Germany,Female,0
404,27,3,22583.87,4,0,0,44087.88,95.08,35,0,5,Germany,Female,0
614,19,7,398.25,6,0,1,21838.03,476.77,2,100,1,France,Female,0
497,18,10,46166.19,7,1,1,28266.61,658.11,4,22,8,France,Female,0
620,27,2,8967.66,5,0,0,18900.32,134.27,4,51,6,Spain,Female,1
439,29,0,11086.64,4,0,0,32363.34,153.89,25,27,2,France,Female,0
772,18,11,3359.59,3,1,0,18395.54,482.23,18,5,7,Spain,Female,0
550,27,4,20402.43,2,0,0,51482.97,507.67,2,32,5,Germany,Female,0
476,23,3,7021.4,5,0,0,50335.36,61.99,35,73,2,Spain,Female,0
672,18,5,23062.51,7,1,1,20107.05,350.48,25,11,9,Spain,Female,0
678,18,1,3217.77,7,0,1,33630.43,374.6,1,69,0,Spain,Female,0
740,63,14,24376.39,5,0,1,28354.22,610.45,58,28,3,Germany,Male,1
577,18,13,19822.11,6,0,0,58877.58,91.97,43,121,5,Spain,Female,0
497,18,2,8888.42,1,0,0,46845.0,562.76,31,27,3,France,Female,1
748,18,8,16133.84,3,1,1,103259.46,442.57,11,48,4,Germany,Female,0
453,18,3,34748.34,2,0,0,43536.76,676.62,45,15,3,Germany,Female,0
562,41,3,68774.18,2,0,0,48216.39,393.89,24,30,9,Germany,Male,0
649,48,6,30639.91,5,0,0,76856.39,92.76,42,81,4,Germany,Male,1
443,18,5,9148.29,6,0,0,19307.32,24.67,62,16,9,France,Female,0
669,26,5,11446.78,1,1,1,24669.01,265.47,19,34,12,Spain,Female,0
574,47,3,16563.41,2,1,0,17384.49,148.51,51,90,15,Spain,Male,0
589,18,1,15980.59,3,0,1,92484.15,385.98,18,19,1,France,Female,1
670,23,3,14469.68,3,0,1,58031.08,62.4,2,26,1,Spain,Female,0
618,32,3,4182.26,2,0,1,20547.56,288.72,10,38,9,Spain,Male,0
679,51,11,19817.15,4,0,1,94232.28,1010.55,24,116,8,Spain,Male,1
563,18,0,34143.43,3,0,1,67418.17,529.45,25,29,3,Germany,Female,1
399,32,4,7491.74,8,0,0,16299.22,808.24,46,7,5,France,Male,0
507,27,13,4647.25,2,0,1,86144.73,37.62,21,97,5,Germany,Female,1
541,26,2,32689.44,3,0,0,58584.02,542.54,11,57,6,France,Female,1
624,18,7,2758.12,4,0,1,40412.33,436.87,12,15,0,Spain,Female,0
491,45,21,2984.03,9,0,1,64973.6,48.96,34,25,0,France,Male,1
672,18,12,3193.79,3,1,0,45420.47,229.93,17,32,10,Spain,Female,0
731,22,5,16327.84,2,0,0,43289.6,210.13,5,95,4,Spain,Female,0
549,23,3,20139.01,4,0,1,22221.43,109.29,23,49,3,France,Female,0
715,18,19,35146.47,1,1,0,62920.06,368.8,35,44,6,France,Female,0
397,24,2,17467.37,6,0,0,94662.95,661.06,51,31,8,France,Female,0
565,50,6,16707.7,4,0,0,65164.15,734.32,25,67,5,Germany,Male,0
703,18,1,14390.65,4,0,1,20411.4,112.21,13,31,4,France,Female,0
508,25,14,14611.66,4,0,1,20926.0,495.09,9,4,0,Germany,Female,1
593,22,1,18151.59,4,0,1,32495.04,7.23,14,47,6,France,Female,0
618,23,5,13198.03,3,0,0,39097.16,88.43,2,30,8,Spain,Female,0
544,48,21,27910.43,6,0,0,30004.31,1190.36,4,9,14,France,Male,1
617,30,8,35259.19,2,1,0,15964.5,147.57,11,98,7,France,Female,0
539,26,13,2954.88,1,0,1,59378.38,442.92,12,69,2,France,Female,0
573,35,1,9285.33,4,0,0,18881.34,310.76,3,81,8,Spain,Male,0
847,28,13,11092.24,2,1,0,60064.43,674.08,10,4,3,Germany,Female,0
544,21,4,1455.98,3,0,0,47874.28,292.24,16,1,3,France,Female,0
588,40,10,2013.79,3,0,1,29593.07,330.77,12,57,1,France,Male,1
728,24,2,16193.16,4,0,0,42630.88,233.43,10,16,7,Spain,Female,0
693,27,9,21878.76,2,1,0,65812.69,124.44,0,16,3,Germany,Female,1
595,18,8,957.77,2,0,0,19191.17,104.12,26,58,2,France,Female,0
647,22,7,8816.98,6,0,0,18366.23,603.99,28,17,0,Germany,Female,0
589,20,6,2802.05,7,0,1,67427.21,37.69,10,121,3,France,Female,0
523,22,7,8613.3,3,0,1,46650.8,132.45,27,53,8,Spain,Female,1
490,18,17,33428.82,8,0,1,33824.79,282.4,7,61,0,France,Female,0
586,23,9,169.06,3,0,1,36120.63,62.24,4,149,1,France,Female,0
565,25,1,3881.6,6,1,1,74149.48,84.66,18,16,1,Germany,Female,1
484,26,5,30914.09,2,1,1,64438.11,234.07,6,4,2,France,Female,1
515,26,5,17331.18,2,0,1,36081.05,71.38,10,34,4,Germany,Female,1
583,31,3,39739.51,5,0,0,26113.79,57.48,4,90,5,Spain,Male,1
667,25,3,16164.19,1,1,1,92817.08,82.17,13,28,10,Spain,Female,0
611,18,1,2446.5,3,0,1,23691.78,117.34,13,59,8,France,Female,0
751,31,12,8535.44,2,1,0,87565.07,416.4,3,38,8,France,Male,1
670,41,6,17126.29,4,0,0,83434.44,168.72,16,103,4,Spain,Male,1
